id_question,trial_id,n_options,position,position_label,prob,is_first,is_last
WORRYE_W26,baseline,3,1,B,0.1367,False,False
WORRYE_W26,baseline,3,2,C,0.2554,False,True
WORRYE_W26,permutation_1,3,0,A,0.6067,True,False
WORRYE_W26,permutation_1,3,1,B,0.1364,False,False
WORRYE_W26,permutation_1,3,2,C,0.2569,False,True
WORRYE_W26,permutation_2,3,0,A,0.5821,True,False
WORRYE_W26,permutation_2,3,1,B,0.1789,False,False
WORRYE_W26,permutation_2,3,2,C,0.2389,False,True
WORRYE_W26,permutation_3,3,0,A,0.6067,True,False
WORRYE_W26,permutation_3,3,1,B,0.1364,False,False
WORRYE_W26,permutation_3,3,2,C,0.2569,False,True
WORRYF_W26,baseline,3,0,A,0.5974,True,False
WORRYF_W26,baseline,3,1,B,0.1204,False,False
WORRYF_W26,baseline,3,2,C,0.2822,False,True
WORRYF_W26,permutation_1,3,0,A,0.6006,True,False
WORRYF_W26,permutation_1,3,1,B,0.1201,False,False
WORRYF_W26,permutation_1,3,2,C,0.2793,False,True
WORRYF_W26,permutation_2,3,0,A,0.5935,True,False
WORRYF_W26,permutation_2,3,1,B,0.1648,False,False
WORRYF_W26,permutation_2,3,2,C,0.2417,False,True
WORRYF_W26,permutation_3,3,0,A,0.5756,True,False
WORRYF_W26,permutation_3,3,1,B,0.109,False,False
WORRYF_W26,permutation_3,3,2,C,0.3154,False,True
WORRYG_W26,baseline,3,0,A,0.6742,True,False
WORRYG_W26,baseline,3,1,B,0.1153,False,False
WORRYG_W26,baseline,3,2,C,0.2105,False,True
WORRYG_W26,permutation_1,3,0,A,0.6532,True,False
WORRYG_W26,permutation_1,3,1,B,0.1083,False,False
WORRYG_W26,permutation_1,3,2,C,0.2384,False,True
WORRYG_W26,permutation_2,3,0,A,0.6662,True,False
WORRYG_W26,permutation_2,3,1,B,0.1054,False,False
WORRYG_W26,permutation_2,3,2,C,0.2284,False,True
WORRYG_W26,permutation_3,3,0,A,0.6662,True,False
WORRYG_W26,permutation_3,3,1,B,0.1054,False,False
WORRYG_W26,permutation_3,3,2,C,0.2284,False,True
GUN_W26,baseline,2,0,A,0.6002,True,False
GUN_W26,baseline,2,1,B,0.3998,False,True
GUN_W26,permutation_1,2,0,A,0.6095,True,False
GUN_W26,permutation_1,2,1,B,0.3905,False,True
GUN_W26,permutation_2,2,0,A,0.6095,True,False
GUN_W26,permutation_2,2,1,B,0.3905,False,True
GUN_W26,permutation_3,2,0,A,0.6095,True,False
GUN_W26,permutation_3,2,1,B,0.3905,False,True
GUN1_W26,baseline,2,0,A,0.6039,True,False
GUN1_W26,baseline,2,1,B,0.3961,False,True
GUN1_W26,permutation_1,2,0,A,0.6058,True,False
GUN1_W26,permutation_1,2,1,B,0.3942,False,True
GUN1_W26,permutation_2,2,0,A,0.6058,True,False
GUN1_W26,permutation_2,2,1,B,0.3942,False,True
GUN1_W26,permutation_3,2,0,A,0.6058,True,False
GUN1_W26,permutation_3,2,1,B,0.3942,False,True
EVEROWN_W26,baseline,2,0,A,0.6151,True,False
EVEROWN_W26,baseline,2,1,B,0.3849,False,True
EVEROWN_W26,permutation_1,2,0,A,0.5983,True,False
EVEROWN_W26,permutation_1,2,1,B,0.4017,False,True
EVEROWN_W26,permutation_2,2,0,A,0.5983,True,False
EVEROWN_W26,permutation_2,2,1,B,0.4017,False,True
EVEROWN_W26,permutation_3,2,0,A,0.5983,True,False
EVEROWN_W26,permutation_3,2,1,B,0.4017,False,True
NEVEROWN_W26,baseline,2,0,A,0.6637,True,False
NEVEROWN_W26,baseline,2,1,B,0.3363,False,True
NEVEROWN_W26,permutation_1,2,0,A,0.5794,True,False
NEVEROWN_W26,permutation_1,2,1,B,0.4206,False,True
NEVEROWN_W26,permutation_2,2,0,A,0.5794,True,False
NEVEROWN_W26,permutation_2,2,1,B,0.4206,False,True
NEVEROWN_W26,permutation_3,2,0,A,0.5794,True,False
NEVEROWN_W26,permutation_3,2,1,B,0.4206,False,True
GUNTYPEOWNC_W26,baseline,3,0,A,0.2983,True,False
GUNTYPEOWNC_W26,baseline,3,1,B,0.236,False,False
GUNTYPEOWNC_W26,baseline,3,2,C,0.4657,False,True
GUNTYPEOWNC_W26,permutation_1,3,0,A,0.3412,True,False
GUNTYPEOWNC_W26,permutation_1,3,1,B,0.2102,False,False
GUNTYPEOWNC_W26,permutation_1,3,2,C,0.4485,False,True
GUNTYPEOWNC_W26,permutation_2,3,0,A,0.3614,True,False
GUNTYPEOWNC_W26,permutation_2,3,1,B,0.2226,False,False
GUNTYPEOWNC_W26,permutation_2,3,2,C,0.416,False,True
GUNTYPEOWNC_W26,permutation_3,3,0,A,0.4084,True,False
GUNTYPEOWNC_W26,permutation_3,3,1,B,0.2477,False,False
GUNTYPEOWNC_W26,permutation_3,3,2,C,0.3439,False,True
EVERSHOT_W26,baseline,2,0,A,0.587,True,False
EVERSHOT_W26,baseline,2,1,B,0.413,False,True
EVERSHOT_W26,permutation_1,2,0,A,0.5794,True,False
EVERSHOT_W26,permutation_1,2,1,B,0.4206,False,True
EVERSHOT_W26,permutation_2,2,0,A,0.5794,True,False
EVERSHOT_W26,permutation_2,2,1,B,0.4206,False,True
EVERSHOT_W26,permutation_3,2,0,A,0.5794,True,False
EVERSHOT_W26,permutation_3,2,1,B,0.4206,False,True
REASONGUNA_W26,baseline,3,0,A,0.6453,True,False
REASONGUNA_W26,baseline,3,1,B,0.1533,False,False
REASONGUNA_W26,baseline,3,2,C,0.2015,False,True
REASONGUNA_W26,permutation_1,3,0,A,0.6157,True,False
REASONGUNA_W26,permutation_1,3,1,B,0.1764,False,False
REASONGUNA_W26,permutation_1,3,2,C,0.2079,False,True
REASONGUNA_W26,permutation_2,3,0,A,0.6659,True,False
REASONGUNA_W26,permutation_2,3,1,B,0.1671,False,False
REASONGUNA_W26,permutation_2,3,2,C,0.1671,False,True
REASONGUNA_W26,permutation_3,3,0,A,0.6237,True,False
REASONGUNA_W26,permutation_3,3,1,B,0.1801,False,False
REASONGUNA_W26,permutation_3,3,2,C,0.1962,False,True
REASONGUNB_W26,baseline,3,0,A,0.6479,True,False
REASONGUNB_W26,baseline,3,1,B,0.1575,False,False
REASONGUNB_W26,baseline,3,2,C,0.1945,False,True
REASONGUNB_W26,permutation_1,3,0,A,0.6479,True,False
REASONGUNB_W26,permutation_1,3,1,B,0.1575,False,False
REASONGUNB_W26,permutation_1,3,2,C,0.1945,False,True
REASONGUNB_W26,permutation_2,3,0,A,0.6408,True,False
REASONGUNB_W26,permutation_2,3,1,B,0.1698,False,False
REASONGUNB_W26,permutation_2,3,2,C,0.1894,False,True
REASONGUNB_W26,permutation_3,3,0,A,0.618,True,False
REASONGUNB_W26,permutation_3,3,1,B,0.1798,False,False
REASONGUNB_W26,permutation_3,3,2,C,0.2022,False,True
REASONGUNC_W26,baseline,3,0,A,0.559,True,False
REASONGUNC_W26,baseline,3,1,B,0.2025,False,False
REASONGUNC_W26,baseline,3,2,C,0.2385,False,True
REASONGUNC_W26,permutation_1,3,0,A,0.522,True,False
REASONGUNC_W26,permutation_1,3,1,B,0.2353,False,False
REASONGUNC_W26,permutation_1,3,2,C,0.2427,False,True
REASONGUNC_W26,permutation_2,3,0,A,0.5326,True,False
REASONGUNC_W26,permutation_2,3,1,B,0.2255,False,False
REASONGUNC_W26,permutation_2,3,2,C,0.2419,False,True
REASONGUNC_W26,permutation_3,3,0,A,0.5602,True,False
REASONGUNC_W26,permutation_3,3,1,B,0.2045,False,False
REASONGUNC_W26,permutation_3,3,2,C,0.2353,False,True
REASONGUND_W26,baseline,3,0,A,0.6071,True,False
REASONGUND_W26,baseline,3,1,B,0.1713,False,False
REASONGUND_W26,baseline,3,2,C,0.2216,False,True
REASONGUND_W26,permutation_1,3,0,A,0.5895,True,False
REASONGUND_W26,permutation_1,3,1,B,0.1884,False,False
REASONGUND_W26,permutation_1,3,2,C,0.222,False,True
REASONGUND_W26,permutation_2,3,0,A,0.6021,True,False
REASONGUND_W26,permutation_2,3,1,B,0.1712,False,False
REASONGUND_W26,permutation_2,3,2,C,0.2267,False,True
REASONGUND_W26,permutation_3,3,0,A,0.6021,True,False
REASONGUND_W26,permutation_3,3,1,B,0.1712,False,False
REASONGUND_W26,permutation_3,3,2,C,0.2267,False,True
REASONGUNE_W26,baseline,3,0,A,0.6158,True,False
REASONGUNE_W26,baseline,3,1,B,0.1594,False,False
REASONGUNE_W26,baseline,3,2,C,0.2248,False,True
REASONGUNE_W26,permutation_1,3,0,A,0.6251,True,False
REASONGUNE_W26,permutation_1,3,1,B,0.1605,False,False
REASONGUNE_W26,permutation_1,3,2,C,0.2144,False,True
REASONGUNE_W26,permutation_2,3,0,A,0.5998,True,False
REASONGUNE_W26,permutation_2,3,1,B,0.1829,False,False
REASONGUNE_W26,permutation_2,3,2,C,0.2172,False,True
REASONGUNE_W26,permutation_3,3,0,A,0.5998,True,False
REASONGUNE_W26,permutation_3,3,1,B,0.1829,False,False
REASONGUNE_W26,permutation_3,3,2,C,0.2172,False,True
IMPREASONGUN_W26,baseline,5,0,A,0.3278,True,False
IMPREASONGUN_W26,baseline,5,1,B,0.2004,False,False
IMPREASONGUN_W26,baseline,5,2,C,0.1548,False,False
IMPREASONGUN_W26,baseline,5,3,D,0.2201,False,False
IMPREASONGUN_W26,baseline,5,4,E,0.0969,False,True
IMPREASONGUN_W26,permutation_1,5,0,A,0.2972,True,False
IMPREASONGUN_W26,permutation_1,5,1,B,0.1965,False,False
IMPREASONGUN_W26,permutation_1,5,2,C,0.1518,False,False
IMPREASONGUN_W26,permutation_1,5,3,D,0.2108,False,False
IMPREASONGUN_W26,permutation_1,5,4,E,0.1437,False,True
IMPREASONGUN_W26,permutation_2,5,0,A,0.3351,True,False
IMPREASONGUN_W26,permutation_2,5,1,B,0.2164,False,False
IMPREASONGUN_W26,permutation_2,5,2,C,0.1712,False,False
IMPREASONGUN_W26,permutation_2,5,3,D,0.1836,False,False
IMPREASONGUN_W26,permutation_2,5,4,E,0.0938,False,True
IMPREASONGUN_W26,permutation_3,5,0,A,0.3411,True,False
IMPREASONGUN_W26,permutation_3,5,1,B,0.2326,False,False
IMPREASONGUN_W26,permutation_3,5,2,C,0.1467,False,False
IMPREASONGUN_W26,permutation_3,5,3,D,0.1884,False,False
IMPREASONGUN_W26,permutation_3,5,4,E,0.0911,False,True
GUNIDENTITY_W26,baseline,4,0,A,0.3722,True,False
GUNIDENTITY_W26,baseline,4,1,B,0.1446,False,False
GUNIDENTITY_W26,baseline,4,2,C,0.1886,False,False
GUNIDENTITY_W26,baseline,4,3,D,0.2945,False,True
GUNIDENTITY_W26,permutation_1,4,0,A,0.3808,True,False
GUNIDENTITY_W26,permutation_1,4,1,B,0.1412,False,False
GUNIDENTITY_W26,permutation_1,4,2,C,0.2038,False,False
GUNIDENTITY_W26,permutation_1,4,3,D,0.2743,False,True
GUNIDENTITY_W26,permutation_2,4,0,A,0.3808,True,False
GUNIDENTITY_W26,permutation_2,4,1,B,0.1412,False,False
GUNIDENTITY_W26,permutation_2,4,2,C,0.2038,False,False
GUNIDENTITY_W26,permutation_2,4,3,D,0.2743,False,True
GUNIDENTITY_W26,permutation_3,4,0,A,0.3603,True,False
GUNIDENTITY_W26,permutation_3,4,1,B,0.1367,False,False
GUNIDENTITY_W26,permutation_3,4,2,C,0.2515,False,False
GUNIDENTITY_W26,permutation_3,4,3,D,0.2515,False,True
GUNFRIEND_W26,baseline,4,0,A,0.5331,True,False
GUNFRIEND_W26,baseline,4,1,B,0.1717,False,False
GUNFRIEND_W26,baseline,4,2,C,0.1424,False,False
GUNFRIEND_W26,baseline,4,3,D,0.1527,False,True
GUNFRIEND_W26,permutation_1,4,0,A,0.5231,True,False
GUNFRIEND_W26,permutation_1,4,1,B,0.1794,False,False
GUNFRIEND_W26,permutation_1,4,2,C,0.1453,False,False
GUNFRIEND_W26,permutation_1,4,3,D,0.1522,False,True
GUNFRIEND_W26,permutation_2,4,0,A,0.5018,True,False
GUNFRIEND_W26,permutation_2,4,1,B,0.1579,False,False
GUNFRIEND_W26,permutation_2,4,2,C,0.1483,False,False
GUNFRIEND_W26,permutation_2,4,3,D,0.192,False,True
GUNFRIEND_W26,permutation_3,4,0,A,0.4571,True,False
GUNFRIEND_W26,permutation_3,4,1,B,0.1861,False,False
GUNFRIEND_W26,permutation_3,4,2,C,0.1507,False,False
GUNFRIEND_W26,permutation_3,4,3,D,0.206,False,True
GUNSOCIETY_W26,baseline,2,0,A,0.6514,True,False
GUNSOCIETY_W26,baseline,2,1,B,0.3486,False,True
GUNSOCIETY_W26,permutation_1,2,0,A,0.5851,True,False
GUNSOCIETY_W26,permutation_1,2,1,B,0.4149,False,True
GUNSOCIETY_W26,permutation_2,2,0,A,0.5851,True,False
GUNSOCIETY_W26,permutation_2,2,1,B,0.4149,False,True
GUNSOCIETY_W26,permutation_3,2,0,A,0.5851,True,False
GUNSOCIETY_W26,permutation_3,2,1,B,0.4149,False,True
GUNCOMMUNITY_W26,baseline,2,0,A,0.6514,True,False
GUNCOMMUNITY_W26,baseline,2,1,B,0.3486,False,True
GUNCOMMUNITY_W26,permutation_1,2,0,A,0.5756,True,False
GUNCOMMUNITY_W26,permutation_1,2,1,B,0.4244,False,True
GUNCOMMUNITY_W26,permutation_2,2,0,A,0.5756,True,False
GUNCOMMUNITY_W26,permutation_2,2,1,B,0.4244,False,True
GUNCOMMUNITY_W26,permutation_3,2,0,A,0.5756,True,False
GUNCOMMUNITY_W26,permutation_3,2,1,B,0.4244,False,True
SHOOTFREQ_W26,baseline,4,0,A,0.4407,True,False
SHOOTFREQ_W26,baseline,4,1,B,0.1313,False,False
SHOOTFREQ_W26,baseline,4,2,C,0.1866,False,False
SHOOTFREQ_W26,baseline,4,3,D,0.2415,False,True
SHOOTFREQ_W26,permutation_1,4,0,A,0.3514,True,False
SHOOTFREQ_W26,permutation_1,4,1,B,0.1453,False,False
SHOOTFREQ_W26,permutation_1,4,2,C,0.1809,False,False
SHOOTFREQ_W26,permutation_1,4,3,D,0.3224,False,True
SHOOTFREQ_W26,permutation_2,4,0,A,0.3931,True,False
SHOOTFREQ_W26,permutation_2,4,1,B,0.1613,False,False
SHOOTFREQ_W26,permutation_2,4,2,C,0.1977,False,False
SHOOTFREQ_W26,permutation_2,4,3,D,0.2479,False,True
SHOOTFREQ_W26,permutation_3,4,0,A,0.4141,True,False
SHOOTFREQ_W26,permutation_3,4,1,B,0.1559,False,False
SHOOTFREQ_W26,permutation_3,4,2,C,0.2066,False,False
SHOOTFREQ_W26,permutation_3,4,3,D,0.2234,False,True
GUNSAFE_W26,baseline,3,0,A,0.5512,True,False
GUNSAFE_W26,baseline,3,1,B,0.1694,False,False
GUNSAFE_W26,baseline,3,2,C,0.2793,False,True
GUNSAFE_W26,permutation_1,3,0,A,0.5426,True,False
GUNSAFE_W26,permutation_1,3,1,B,0.1846,False,False
GUNSAFE_W26,permutation_1,3,2,C,0.2728,False,True
GUNSAFE_W26,permutation_2,3,0,A,0.5475,True,False
GUNSAFE_W26,permutation_2,3,1,B,0.175,False,False
GUNSAFE_W26,permutation_2,3,2,C,0.2775,False,True
GUNSAFE_W26,permutation_3,3,0,A,0.5475,True,False
GUNSAFE_W26,permutation_3,3,1,B,0.175,False,False
GUNSAFE_W26,permutation_3,3,2,C,0.2775,False,True
GUNSAFE2_W26,baseline,3,0,A,0.5289,True,False
GUNSAFE2_W26,baseline,3,1,B,0.1946,False,False
GUNSAFE2_W26,baseline,3,2,C,0.2765,False,True
GUNSAFE2_W26,permutation_1,3,0,A,0.5433,True,False
GUNSAFE2_W26,permutation_1,3,1,B,0.1878,False,False
GUNSAFE2_W26,permutation_1,3,2,C,0.2689,False,True
GUNSAFE2_W26,permutation_2,3,0,A,0.5086,True,False
GUNSAFE2_W26,permutation_2,3,1,B,0.217,False,False
GUNSAFE2_W26,permutation_2,3,2,C,0.2744,False,True
GUNSAFE2_W26,permutation_3,3,0,A,0.5391,True,False
GUNSAFE2_W26,permutation_3,3,1,B,0.1878,False,False
GUNSAFE2_W26,permutation_3,3,2,C,0.2732,False,True
GUNCOURSES_W26,baseline,2,0,A,0.5254,True,False
GUNCOURSES_W26,baseline,2,1,B,0.4746,False,True
GUNCOURSES_W26,permutation_1,2,0,A,0.587,True,False
GUNCOURSES_W26,permutation_1,2,1,B,0.413,False,True
GUNCOURSES_W26,permutation_2,2,0,A,0.587,True,False
GUNCOURSES_W26,permutation_2,2,1,B,0.413,False,True
GUNCOURSES_W26,permutation_3,2,0,A,0.587,True,False
GUNCOURSES_W26,permutation_3,2,1,B,0.413,False,True
GUNACCESS_W26,baseline,4,0,A,0.448,True,False
GUNACCESS_W26,baseline,4,1,B,0.1477,False,False
GUNACCESS_W26,baseline,4,2,C,0.1927,False,False
GUNACCESS_W26,baseline,4,3,D,0.2116,False,True
GUNACCESS_W26,permutation_1,4,0,A,0.4578,True,False
GUNACCESS_W26,permutation_1,4,1,B,0.1498,False,False
GUNACCESS_W26,permutation_1,4,2,C,0.1924,False,False
GUNACCESS_W26,permutation_1,4,3,D,0.2,False,True
GUNACCESS_W26,permutation_2,4,0,A,0.4578,True,False
GUNACCESS_W26,permutation_2,4,1,B,0.1498,False,False
GUNACCESS_W26,permutation_2,4,2,C,0.1924,False,False
GUNACCESS_W26,permutation_2,4,3,D,0.2,False,True
GUNACCESS_W26,permutation_3,4,0,A,0.4188,True,False
GUNACCESS_W26,permutation_3,4,1,B,0.1679,False,False
GUNACCESS_W26,permutation_3,4,2,C,0.2139,False,False
GUNACCESS_W26,permutation_3,4,3,D,0.1994,False,True
GUNLOCKED1_W26,baseline,3,0,A,0.6279,True,False
GUNLOCKED1_W26,baseline,3,1,B,0.217,False,False
GUNLOCKED1_W26,baseline,3,2,C,0.1551,False,True
GUNLOCKED1_W26,permutation_1,3,0,A,0.6197,True,False
GUNLOCKED1_W26,permutation_1,3,1,B,0.2109,False,False
GUNLOCKED1_W26,permutation_1,3,2,C,0.1694,False,True
GUNLOCKED1_W26,permutation_2,3,0,A,0.5403,True,False
GUNLOCKED1_W26,permutation_2,3,1,B,0.22,False,False
GUNLOCKED1_W26,permutation_2,3,2,C,0.2397,False,True
GUNLOCKED1_W26,permutation_3,3,0,A,0.579,True,False
GUNLOCKED1_W26,permutation_3,3,1,B,0.2097,False,False
GUNLOCKED1_W26,permutation_3,3,2,C,0.2113,False,True
GUNLOADED1_W26,baseline,3,0,A,0.6636,True,False
GUNLOADED1_W26,baseline,3,1,B,0.1962,False,False
GUNLOADED1_W26,baseline,3,2,C,0.1402,False,True
GUNLOADED1_W26,permutation_1,3,0,A,0.6151,True,False
GUNLOADED1_W26,permutation_1,3,1,B,0.1804,False,False
GUNLOADED1_W26,permutation_1,3,2,C,0.2044,False,True
GUNLOADED1_W26,permutation_2,3,0,A,0.6151,True,False
GUNLOADED1_W26,permutation_2,3,1,B,0.1804,False,False
GUNLOADED1_W26,permutation_2,3,2,C,0.2044,False,True
GUNLOADED1_W26,permutation_3,3,0,A,0.6151,True,False
GUNLOADED1_W26,permutation_3,3,1,B,0.1804,False,False
GUNLOADED1_W26,permutation_3,3,2,C,0.2044,False,True
GUNLOCKED2_W26,baseline,2,0,A,0.6926,True,False
GUNLOCKED2_W26,baseline,2,1,B,0.3074,False,True
GUNLOCKED2_W26,permutation_1,2,0,A,0.7122,True,False
GUNLOCKED2_W26,permutation_1,2,1,B,0.2878,False,True
GUNLOCKED2_W26,permutation_2,2,0,A,0.7122,True,False
GUNLOCKED2_W26,permutation_2,2,1,B,0.2878,False,True
GUNLOCKED2_W26,permutation_3,2,0,A,0.7122,True,False
GUNLOCKED2_W26,permutation_3,2,1,B,0.2878,False,True
GUNLOADED2_W26,baseline,2,0,A,0.7461,True,False
GUNLOADED2_W26,baseline,2,1,B,0.2539,False,True
GUNLOADED2_W26,permutation_1,2,0,A,0.7663,True,False
GUNLOADED2_W26,permutation_1,2,1,B,0.2337,False,True
GUNLOADED2_W26,permutation_2,2,0,A,0.7663,True,False
GUNLOADED2_W26,permutation_2,2,1,B,0.2337,False,True
GUNLOADED2_W26,permutation_3,2,0,A,0.7663,True,False
GUNLOADED2_W26,permutation_3,2,1,B,0.2337,False,True
GUNCONTRIBA_W26,baseline,4,0,A,0.4473,True,False
GUNCONTRIBA_W26,baseline,4,1,B,0.1386,False,False
GUNCONTRIBA_W26,baseline,4,2,C,0.1909,False,False
GUNCONTRIBA_W26,baseline,4,3,D,0.2232,False,True
GUNCONTRIBA_W26,permutation_1,4,0,A,0.4135,True,False
GUNCONTRIBA_W26,permutation_1,4,1,B,0.1765,False,False
GUNCONTRIBA_W26,permutation_1,4,2,C,0.1938,False,False
GUNCONTRIBA_W26,permutation_1,4,3,D,0.2162,False,True
GUNCONTRIBA_W26,permutation_2,4,0,A,0.4755,True,False
GUNCONTRIBA_W26,permutation_2,4,1,B,0.1341,False,False
GUNCONTRIBA_W26,permutation_2,4,2,C,0.1891,False,False
GUNCONTRIBA_W26,permutation_2,4,3,D,0.2013,False,True
GUNCONTRIBA_W26,permutation_3,4,0,A,0.4411,True,False
GUNCONTRIBA_W26,permutation_3,4,1,B,0.1335,False,False
GUNCONTRIBA_W26,permutation_3,4,2,C,0.1912,False,False
GUNCONTRIBA_W26,permutation_3,4,3,D,0.2343,False,True
GUNCONTRIBB_W26,baseline,4,0,A,0.4248,True,False
GUNCONTRIBB_W26,baseline,4,1,B,0.1457,False,False
GUNCONTRIBB_W26,baseline,4,2,C,0.2022,False,False
GUNCONTRIBB_W26,baseline,4,3,D,0.2274,False,True
GUNCONTRIBB_W26,permutation_1,4,0,A,0.3814,True,False
GUNCONTRIBB_W26,permutation_1,4,1,B,0.1603,False,False
GUNCONTRIBB_W26,permutation_1,4,2,C,0.214,False,False
GUNCONTRIBB_W26,permutation_1,4,3,D,0.2444,False,True
GUNCONTRIBB_W26,permutation_2,4,0,A,0.3926,True,False
GUNCONTRIBB_W26,permutation_2,4,1,B,0.1611,False,False
GUNCONTRIBB_W26,permutation_2,4,2,C,0.2118,False,False
GUNCONTRIBB_W26,permutation_2,4,3,D,0.2344,False,True
GUNCONTRIBB_W26,permutation_3,4,0,A,0.4619,True,False
GUNCONTRIBB_W26,permutation_3,4,1,B,0.1453,False,False
GUNCONTRIBB_W26,permutation_3,4,2,C,0.1987,False,False
GUNCONTRIBB_W26,permutation_3,4,3,D,0.1941,False,True
GUNCONTRIBC_W26,baseline,4,0,A,0.4812,True,False
GUNCONTRIBC_W26,baseline,4,1,B,0.155,False,False
GUNCONTRIBC_W26,baseline,4,2,C,0.1826,False,False
GUNCONTRIBC_W26,baseline,4,3,D,0.1812,False,True
GUNCONTRIBC_W26,permutation_1,4,0,A,0.5108,True,False
GUNCONTRIBC_W26,permutation_1,4,1,B,0.1475,False,False
GUNCONTRIBC_W26,permutation_1,4,2,C,0.1595,False,False
GUNCONTRIBC_W26,permutation_1,4,3,D,0.1821,False,True
GUNCONTRIBC_W26,permutation_2,4,0,A,0.5102,True,False
