id_question,trial_id,n_options,position,position_label,prob,is_first,is_last
WORRYA_W26,permutation_2,3,0,A,0.482,True,False
WORRYA_W26,permutation_2,3,1,B,0.262,False,False
WORRYA_W26,permutation_2,3,2,C,0.256,False,True
WORRYA_W26,permutation_3,3,0,A,0.4249,True,False
WORRYA_W26,permutation_3,3,1,B,0.2831,False,False
WORRYA_W26,permutation_3,3,2,C,0.292,False,True
WORRYB_W26,baseline,3,0,A,0.4438,True,False
WORRYB_W26,baseline,3,1,B,0.2933,False,False
WORRYB_W26,baseline,3,2,C,0.2629,False,True
WORRYB_W26,permutation_1,3,0,A,0.4297,True,False
WORRYB_W26,permutation_1,3,1,B,0.2796,False,False
WORRYB_W26,permutation_1,3,2,C,0.2907,False,True
WORRYB_W26,permutation_2,3,0,A,0.4173,True,False
WORRYB_W26,permutation_2,3,1,B,0.2982,False,False
WORRYB_W26,permutation_2,3,2,C,0.2845,False,True
WORRYB_W26,permutation_3,3,0,A,0.3714,True,False
WORRYB_W26,permutation_3,3,1,B,0.3008,False,False
WORRYB_W26,permutation_3,3,2,C,0.3278,False,True
WORRYC_W26,baseline,3,0,A,0.4936,True,False
WORRYC_W26,baseline,3,1,B,0.2769,False,False
WORRYC_W26,baseline,3,2,C,0.2295,False,True
WORRYC_W26,permutation_1,3,0,A,0.4489,True,False
WORRYC_W26,permutation_1,3,1,B,0.268,False,False
WORRYC_W26,permutation_1,3,2,C,0.2831,False,True
WORRYC_W26,permutation_2,3,0,A,0.4489,True,False
WORRYC_W26,permutation_2,3,1,B,0.268,False,False
WORRYC_W26,permutation_2,3,2,C,0.2831,False,True
WORRYC_W26,permutation_3,3,0,A,0.4849,True,False
WORRYC_W26,permutation_3,3,1,B,0.2596,False,False
WORRYC_W26,permutation_3,3,2,C,0.2555,False,True
WORRYD_W26,baseline,3,0,A,0.4668,True,False
WORRYD_W26,baseline,3,1,B,0.2853,False,False
WORRYD_W26,baseline,3,2,C,0.2479,False,True
WORRYD_W26,permutation_1,3,0,A,0.3947,True,False
WORRYD_W26,permutation_1,3,1,B,0.2979,False,False
WORRYD_W26,permutation_1,3,2,C,0.3074,False,True
WORRYD_W26,permutation_2,3,0,A,0.4372,True,False
WORRYD_W26,permutation_2,3,1,B,0.2693,False,False
WORRYD_W26,permutation_2,3,2,C,0.2935,False,True
WORRYD_W26,permutation_3,3,0,A,0.4451,True,False
WORRYD_W26,permutation_3,3,1,B,0.2829,False,False
WORRYD_W26,permutation_3,3,2,C,0.2721,False,True
WORRYE_W26,baseline,3,0,A,0.4382,True,False
WORRYE_W26,baseline,3,1,B,0.2897,False,False
WORRYE_W26,baseline,3,2,C,0.2721,False,True
WORRYE_W26,permutation_1,3,0,A,0.4154,True,False
WORRYE_W26,permutation_1,3,1,B,0.29,False,False
WORRYE_W26,permutation_1,3,2,C,0.2946,False,True
WORRYE_W26,permutation_2,3,0,A,0.3814,True,False
WORRYE_W26,permutation_2,3,1,B,0.2924,False,False
WORRYE_W26,permutation_2,3,2,C,0.3262,False,True
WORRYE_W26,permutation_3,3,0,A,0.4154,True,False
WORRYE_W26,permutation_3,3,1,B,0.29,False,False
WORRYE_W26,permutation_3,3,2,C,0.2946,False,True
WORRYF_W26,baseline,3,0,A,0.442,True,False
WORRYF_W26,baseline,3,1,B,0.2899,False,False
WORRYF_W26,baseline,3,2,C,0.2681,False,True
WORRYF_W26,permutation_1,3,0,A,0.4211,True,False
WORRYF_W26,permutation_1,3,1,B,0.2872,False,False
WORRYF_W26,permutation_1,3,2,C,0.2917,False,True
WORRYF_W26,permutation_2,3,0,A,0.3572,True,False
WORRYF_W26,permutation_2,3,1,B,0.3177,False,False
WORRYF_W26,permutation_2,3,2,C,0.3252,False,True
WORRYF_W26,permutation_3,3,0,A,0.4156,True,False
WORRYF_W26,permutation_3,3,1,B,0.2683,False,False
WORRYF_W26,permutation_3,3,2,C,0.3161,False,True
WORRYG_W26,baseline,3,0,A,0.517,True,False
WORRYG_W26,baseline,3,1,B,0.2349,False,False
WORRYG_W26,baseline,3,2,C,0.2481,False,True
WORRYG_W26,permutation_1,3,0,A,0.4794,True,False
WORRYG_W26,permutation_1,3,1,B,0.2229,False,False
WORRYG_W26,permutation_1,3,2,C,0.2977,False,True
WORRYG_W26,permutation_2,3,0,A,0.512,True,False
WORRYG_W26,permutation_2,3,1,B,0.2202,False,False
WORRYG_W26,permutation_2,3,2,C,0.2677,False,True
WORRYG_W26,permutation_3,3,0,A,0.512,True,False
WORRYG_W26,permutation_3,3,1,B,0.2202,False,False
WORRYG_W26,permutation_3,3,2,C,0.2677,False,True
GUN_W26,baseline,2,0,A,0.3961,True,False
GUN_W26,baseline,2,1,B,0.6039,False,True
GUN_W26,permutation_1,2,0,A,0.2539,True,False
GUN_W26,permutation_1,2,1,B,0.7461,False,True
GUN_W26,permutation_2,2,0,A,0.2539,True,False
GUN_W26,permutation_2,2,1,B,0.7461,False,True
GUN_W26,permutation_3,2,0,A,0.2539,True,False
GUN_W26,permutation_3,2,1,B,0.7461,False,True
GUN1_W26,baseline,2,0,A,0.3812,True,False
GUN1_W26,baseline,2,1,B,0.6188,False,True
GUN1_W26,permutation_1,2,0,A,0.2862,True,False
GUN1_W26,permutation_1,2,1,B,0.7138,False,True
GUN1_W26,permutation_2,2,0,A,0.2862,True,False
GUN1_W26,permutation_2,2,1,B,0.7138,False,True
GUN1_W26,permutation_3,2,0,A,0.2862,True,False
GUN1_W26,permutation_3,2,1,B,0.7138,False,True
EVEROWN_W26,baseline,2,0,A,0.3831,True,False
EVEROWN_W26,baseline,2,1,B,0.6169,False,True
EVEROWN_W26,permutation_1,2,0,A,0.3242,True,False
EVEROWN_W26,permutation_1,2,1,B,0.6758,False,True
EVEROWN_W26,permutation_2,2,0,A,0.3242,True,False
EVEROWN_W26,permutation_2,2,1,B,0.6758,False,True
EVEROWN_W26,permutation_3,2,0,A,0.3242,True,False
EVEROWN_W26,permutation_3,2,1,B,0.6758,False,True
NEVEROWN_W26,baseline,2,0,A,0.4149,True,False
NEVEROWN_W26,baseline,2,1,B,0.5851,False,True
NEVEROWN_W26,permutation_1,2,0,A,0.4017,True,False
NEVEROWN_W26,permutation_1,2,1,B,0.5983,False,True
NEVEROWN_W26,permutation_2,2,0,A,0.4017,True,False
NEVEROWN_W26,permutation_2,2,1,B,0.5983,False,True
NEVEROWN_W26,permutation_3,2,0,A,0.4017,True,False
NEVEROWN_W26,permutation_3,2,1,B,0.5983,False,True
GUNTYPEOWNC_W26,baseline,3,0,A,0.2798,True,False
GUNTYPEOWNC_W26,baseline,3,1,B,0.3854,False,False
GUNTYPEOWNC_W26,baseline,3,2,C,0.3348,False,True
GUNTYPEOWNC_W26,permutation_1,3,0,A,0.2478,True,False
GUNTYPEOWNC_W26,permutation_1,3,1,B,0.4054,False,False
GUNTYPEOWNC_W26,permutation_1,3,2,C,0.3468,False,True
GUNTYPEOWNC_W26,permutation_2,3,0,A,0.2462,True,False
GUNTYPEOWNC_W26,permutation_2,3,1,B,0.3696,False,False
GUNTYPEOWNC_W26,permutation_2,3,2,C,0.3843,False,True
GUNTYPEOWNC_W26,permutation_3,3,0,A,0.281,True,False
GUNTYPEOWNC_W26,permutation_3,3,1,B,0.3637,False,False
GUNTYPEOWNC_W26,permutation_3,3,2,C,0.3553,False,True
EVERSHOT_W26,baseline,2,0,A,0.4494,True,False
EVERSHOT_W26,baseline,2,1,B,0.5506,False,True
EVERSHOT_W26,permutation_1,2,0,A,0.3381,True,False
EVERSHOT_W26,permutation_1,2,1,B,0.6619,False,True
EVERSHOT_W26,permutation_2,2,0,A,0.3381,True,False
EVERSHOT_W26,permutation_2,2,1,B,0.6619,False,True
EVERSHOT_W26,permutation_3,2,0,A,0.3381,True,False
EVERSHOT_W26,permutation_3,2,1,B,0.6619,False,True
REASONGUNA_W26,baseline,3,0,A,0.5678,True,False
REASONGUNA_W26,baseline,3,1,B,0.2746,False,False
REASONGUNA_W26,baseline,3,2,C,0.1577,False,True
REASONGUNA_W26,permutation_1,3,0,A,0.5403,True,False
REASONGUNA_W26,permutation_1,3,1,B,0.2759,False,False
REASONGUNA_W26,permutation_1,3,2,C,0.1838,False,True
REASONGUNA_W26,permutation_2,3,0,A,0.5445,True,False
REASONGUNA_W26,permutation_2,3,1,B,0.2717,False,False
REASONGUNA_W26,permutation_2,3,2,C,0.1838,False,True
REASONGUNA_W26,permutation_3,3,0,A,0.5495,True,False
REASONGUNA_W26,permutation_3,3,1,B,0.272,False,False
REASONGUNA_W26,permutation_3,3,2,C,0.1784,False,True
REASONGUNB_W26,baseline,3,0,A,0.5915,True,False
REASONGUNB_W26,baseline,3,1,B,0.2625,False,False
REASONGUNB_W26,baseline,3,2,C,0.1461,False,True
REASONGUNB_W26,permutation_1,3,0,A,0.6149,True,False
REASONGUNB_W26,permutation_1,3,1,B,0.221,False,False
REASONGUNB_W26,permutation_1,3,2,C,0.1642,False,True
REASONGUNB_W26,permutation_2,3,0,A,0.58,True,False
REASONGUNB_W26,permutation_2,3,1,B,0.2614,False,False
REASONGUNB_W26,permutation_2,3,2,C,0.1586,False,True
REASONGUNB_W26,permutation_3,3,0,A,0.5692,True,False
REASONGUNB_W26,permutation_3,3,1,B,0.2586,False,False
REASONGUNB_W26,permutation_3,3,2,C,0.1722,False,True
REASONGUNC_W26,baseline,3,0,A,0.5608,True,False
REASONGUNC_W26,baseline,3,1,B,0.2798,False,False
REASONGUNC_W26,baseline,3,2,C,0.1594,False,True
REASONGUNC_W26,permutation_1,3,0,A,0.5255,True,False
REASONGUNC_W26,permutation_1,3,1,B,0.2857,False,False
REASONGUNC_W26,permutation_1,3,2,C,0.1888,False,True
REASONGUNC_W26,permutation_2,3,0,A,0.5329,True,False
REASONGUNC_W26,permutation_2,3,1,B,0.283,False,False
REASONGUNC_W26,permutation_2,3,2,C,0.1841,False,True
REASONGUNC_W26,permutation_3,3,0,A,0.5651,True,False
REASONGUNC_W26,permutation_3,3,1,B,0.2411,False,False
REASONGUNC_W26,permutation_3,3,2,C,0.1938,False,True
REASONGUND_W26,baseline,3,0,A,0.5517,True,False
REASONGUND_W26,baseline,3,1,B,0.284,False,False
REASONGUND_W26,baseline,3,2,C,0.1644,False,True
REASONGUND_W26,permutation_1,3,0,A,0.5386,True,False
REASONGUND_W26,permutation_1,3,1,B,0.2838,False,False
REASONGUND_W26,permutation_1,3,2,C,0.1776,False,True
REASONGUND_W26,permutation_2,3,0,A,0.5569,True,False
REASONGUND_W26,permutation_2,3,1,B,0.2491,False,False
REASONGUND_W26,permutation_2,3,2,C,0.194,False,True
REASONGUND_W26,permutation_3,3,0,A,0.5569,True,False
REASONGUND_W26,permutation_3,3,1,B,0.2491,False,False
REASONGUND_W26,permutation_3,3,2,C,0.194,False,True
REASONGUNE_W26,baseline,3,0,A,0.5522,True,False
REASONGUNE_W26,baseline,3,1,B,0.2933,False,False
REASONGUNE_W26,baseline,3,2,C,0.1545,False,True
REASONGUNE_W26,permutation_1,3,0,A,0.5663,True,False
REASONGUNE_W26,permutation_1,3,1,B,0.2513,False,False
REASONGUNE_W26,permutation_1,3,2,C,0.1824,False,True
REASONGUNE_W26,permutation_2,3,0,A,0.5425,True,False
REASONGUNE_W26,permutation_2,3,1,B,0.2814,False,False
REASONGUNE_W26,permutation_2,3,2,C,0.1761,False,True
REASONGUNE_W26,permutation_3,3,0,A,0.5425,True,False
REASONGUNE_W26,permutation_3,3,1,B,0.2814,False,False
REASONGUNE_W26,permutation_3,3,2,C,0.1761,False,True
IMPREASONGUN_W26,baseline,5,0,A,0.2779,True,False
IMPREASONGUN_W26,baseline,5,1,B,0.2165,False,False
IMPREASONGUN_W26,baseline,5,2,C,0.2268,False,False
IMPREASONGUN_W26,baseline,5,3,D,0.1535,False,False
IMPREASONGUN_W26,baseline,5,4,E,0.1253,False,True
IMPREASONGUN_W26,permutation_1,5,0,A,0.2699,True,False
IMPREASONGUN_W26,permutation_1,5,1,B,0.2309,False,False
IMPREASONGUN_W26,permutation_1,5,2,C,0.222,False,False
IMPREASONGUN_W26,permutation_1,5,3,D,0.1689,False,False
IMPREASONGUN_W26,permutation_1,5,4,E,0.1082,False,True
IMPREASONGUN_W26,permutation_2,5,0,A,0.267,True,False
IMPREASONGUN_W26,permutation_2,5,1,B,0.2301,False,False
IMPREASONGUN_W26,permutation_2,5,2,C,0.2356,False,False
IMPREASONGUN_W26,permutation_2,5,3,D,0.1619,False,False
IMPREASONGUN_W26,permutation_2,5,4,E,0.1054,False,True
IMPREASONGUN_W26,permutation_3,5,0,A,0.2347,True,False
IMPREASONGUN_W26,permutation_3,5,1,B,0.2403,False,False
IMPREASONGUN_W26,permutation_3,5,2,C,0.2499,False,False
IMPREASONGUN_W26,permutation_3,5,3,D,0.1651,False,False
IMPREASONGUN_W26,permutation_3,5,4,E,0.11,False,True
GUNIDENTITY_W26,baseline,4,0,A,0.2566,True,False
GUNIDENTITY_W26,baseline,4,1,B,0.2212,False,False
GUNIDENTITY_W26,baseline,4,2,C,0.3269,False,False
GUNIDENTITY_W26,baseline,4,3,D,0.1952,False,True
GUNIDENTITY_W26,permutation_1,4,0,A,0.2575,True,False
GUNIDENTITY_W26,permutation_1,4,1,B,0.2273,False,False
GUNIDENTITY_W26,permutation_1,4,2,C,0.3082,False,False
GUNIDENTITY_W26,permutation_1,4,3,D,0.2069,False,True
GUNIDENTITY_W26,permutation_2,4,0,A,0.2575,True,False
GUNIDENTITY_W26,permutation_2,4,1,B,0.2273,False,False
GUNIDENTITY_W26,permutation_2,4,2,C,0.3082,False,False
GUNIDENTITY_W26,permutation_2,4,3,D,0.2069,False,True
GUNIDENTITY_W26,permutation_3,4,0,A,0.222,True,False
GUNIDENTITY_W26,permutation_3,4,1,B,0.2273,False,False
GUNIDENTITY_W26,permutation_3,4,2,C,0.3438,False,False
GUNIDENTITY_W26,permutation_3,4,3,D,0.2069,False,True
GUNFRIEND_W26,baseline,4,0,A,0.3688,True,False
GUNFRIEND_W26,baseline,4,1,B,0.2308,False,False
GUNFRIEND_W26,baseline,4,2,C,0.2515,False,False
GUNFRIEND_W26,baseline,4,3,D,0.149,False,True
GUNFRIEND_W26,permutation_1,4,0,A,0.3677,True,False
GUNFRIEND_W26,permutation_1,4,1,B,0.2337,False,False
GUNFRIEND_W26,permutation_1,4,2,C,0.2547,False,False
GUNFRIEND_W26,permutation_1,4,3,D,0.144,False,True
GUNFRIEND_W26,permutation_2,4,0,A,0.2667,True,False
GUNFRIEND_W26,permutation_2,4,1,B,0.2565,False,False
GUNFRIEND_W26,permutation_2,4,2,C,0.3046,False,False
GUNFRIEND_W26,permutation_2,4,3,D,0.1722,False,True
GUNFRIEND_W26,permutation_3,4,0,A,0.2723,True,False
GUNFRIEND_W26,permutation_3,4,1,B,0.2639,False,False
GUNFRIEND_W26,permutation_3,4,2,C,0.2921,False,False
GUNFRIEND_W26,permutation_3,4,3,D,0.1717,False,True
GUNSOCIETY_W26,baseline,2,0,A,0.5525,True,False
GUNSOCIETY_W26,baseline,2,1,B,0.4475,False,True
GUNSOCIETY_W26,permutation_1,2,0,A,0.5195,True,False
GUNSOCIETY_W26,permutation_1,2,1,B,0.4805,False,True
GUNSOCIETY_W26,permutation_2,2,0,A,0.5195,True,False
GUNSOCIETY_W26,permutation_2,2,1,B,0.4805,False,True
GUNSOCIETY_W26,permutation_3,2,0,A,0.5195,True,False
GUNSOCIETY_W26,permutation_3,2,1,B,0.4805,False,True
GUNCOMMUNITY_W26,baseline,2,0,A,0.5351,True,False
GUNCOMMUNITY_W26,baseline,2,1,B,0.4649,False,True
GUNCOMMUNITY_W26,permutation_1,2,0,A,0.5117,True,False
GUNCOMMUNITY_W26,permutation_1,2,1,B,0.4883,False,True
GUNCOMMUNITY_W26,permutation_2,2,0,A,0.5117,True,False
GUNCOMMUNITY_W26,permutation_2,2,1,B,0.4883,False,True
GUNCOMMUNITY_W26,permutation_3,2,0,A,0.5117,True,False
GUNCOMMUNITY_W26,permutation_3,2,1,B,0.4883,False,True
SHOOTFREQ_W26,baseline,4,0,A,0.3229,True,False
SHOOTFREQ_W26,baseline,4,1,B,0.2535,False,False
SHOOTFREQ_W26,baseline,4,2,C,0.2308,False,False
SHOOTFREQ_W26,baseline,4,3,D,0.1928,False,True
SHOOTFREQ_W26,permutation_1,4,0,A,0.2641,True,False
SHOOTFREQ_W26,permutation_1,4,1,B,0.2878,False,False
SHOOTFREQ_W26,permutation_1,4,2,C,0.258,False,False
SHOOTFREQ_W26,permutation_1,4,3,D,0.1902,False,True
SHOOTFREQ_W26,permutation_2,4,0,A,0.2833,True,False
SHOOTFREQ_W26,permutation_2,4,1,B,0.2923,False,False
SHOOTFREQ_W26,permutation_2,4,2,C,0.2386,False,False
SHOOTFREQ_W26,permutation_2,4,3,D,0.1858,False,True
SHOOTFREQ_W26,permutation_3,4,0,A,0.2967,True,False
SHOOTFREQ_W26,permutation_3,4,1,B,0.2639,False,False
SHOOTFREQ_W26,permutation_3,4,2,C,0.2479,False,False
SHOOTFREQ_W26,permutation_3,4,3,D,0.1916,False,True
GUNSAFE_W26,baseline,3,0,A,0.3274,True,False
GUNSAFE_W26,baseline,3,1,B,0.4012,False,False
GUNSAFE_W26,baseline,3,2,C,0.2714,False,True
GUNSAFE_W26,permutation_1,3,0,A,0.2759,True,False
GUNSAFE_W26,permutation_1,3,1,B,0.4015,False,False
GUNSAFE_W26,permutation_1,3,2,C,0.3226,False,True
GUNSAFE_W26,permutation_2,3,0,A,0.3109,True,False
GUNSAFE_W26,permutation_2,3,1,B,0.3992,False,False
GUNSAFE_W26,permutation_2,3,2,C,0.2898,False,True
GUNSAFE_W26,permutation_3,3,0,A,0.3109,True,False
GUNSAFE_W26,permutation_3,3,1,B,0.3992,False,False
GUNSAFE_W26,permutation_3,3,2,C,0.2898,False,True
GUNSAFE2_W26,baseline,3,0,A,0.3209,True,False
GUNSAFE2_W26,baseline,3,1,B,0.4152,False,False
GUNSAFE2_W26,baseline,3,2,C,0.2639,False,True
GUNSAFE2_W26,permutation_1,3,0,A,0.3074,True,False
GUNSAFE2_W26,permutation_1,3,1,B,0.417,False,False
GUNSAFE2_W26,permutation_1,3,2,C,0.2756,False,True
GUNSAFE2_W26,permutation_2,3,0,A,0.2855,True,False
GUNSAFE2_W26,permutation_2,3,1,B,0.4058,False,False
GUNSAFE2_W26,permutation_2,3,2,C,0.3087,False,True
GUNSAFE2_W26,permutation_3,3,0,A,0.3205,True,False
GUNSAFE2_W26,permutation_3,3,1,B,0.3989,False,False
GUNSAFE2_W26,permutation_3,3,2,C,0.2806,False,True
GUNCOURSES_W26,baseline,2,0,A,0.4455,True,False
GUNCOURSES_W26,baseline,2,1,B,0.5545,False,True
GUNCOURSES_W26,permutation_1,2,0,A,0.3868,True,False
GUNCOURSES_W26,permutation_1,2,1,B,0.6132,False,True
GUNCOURSES_W26,permutation_2,2,0,A,0.3868,True,False
GUNCOURSES_W26,permutation_2,2,1,B,0.6132,False,True
GUNCOURSES_W26,permutation_3,2,0,A,0.3868,True,False
GUNCOURSES_W26,permutation_3,2,1,B,0.6132,False,True
GUNACCESS_W26,baseline,4,0,A,0.3139,True,False
GUNACCESS_W26,baseline,4,1,B,0.2727,False,False
GUNACCESS_W26,baseline,4,2,C,0.2388,False,False
GUNACCESS_W26,baseline,4,3,D,0.1747,False,True
GUNACCESS_W26,permutation_1,4,0,A,0.2951,True,False
GUNACCESS_W26,permutation_1,4,1,B,0.2447,False,False
GUNACCESS_W26,permutation_1,4,2,C,0.2666,False,False
GUNACCESS_W26,permutation_1,4,3,D,0.1936,False,True
GUNACCESS_W26,permutation_2,4,0,A,0.2951,True,False
GUNACCESS_W26,permutation_2,4,1,B,0.2447,False,False
GUNACCESS_W26,permutation_2,4,2,C,0.2666,False,False
GUNACCESS_W26,permutation_2,4,3,D,0.1936,False,True
GUNACCESS_W26,permutation_3,4,0,A,0.3155,True,False
GUNACCESS_W26,permutation_3,4,1,B,0.2719,False,False
GUNACCESS_W26,permutation_3,4,2,C,0.2515,False,False
GUNACCESS_W26,permutation_3,4,3,D,0.1611,False,True
GUNLOCKED1_W26,baseline,3,0,A,0.3791,True,False
GUNLOCKED1_W26,baseline,3,1,B,0.3562,False,False
GUNLOCKED1_W26,baseline,3,2,C,0.2647,False,True
GUNLOCKED1_W26,permutation_1,3,0,A,0.3134,True,False
GUNLOCKED1_W26,permutation_1,3,1,B,0.39,False,False
GUNLOCKED1_W26,permutation_1,3,2,C,0.2967,False,True
GUNLOCKED1_W26,permutation_2,3,0,A,0.3122,True,False
GUNLOCKED1_W26,permutation_2,3,1,B,0.3707,False,False
GUNLOCKED1_W26,permutation_2,3,2,C,0.3171,False,True
GUNLOCKED1_W26,permutation_3,3,0,A,0.3696,True,False
GUNLOCKED1_W26,permutation_3,3,1,B,0.3287,False,False
GUNLOCKED1_W26,permutation_3,3,2,C,0.3017,False,True
GUNLOADED1_W26,baseline,3,0,A,0.4033,True,False
GUNLOADED1_W26,baseline,3,1,B,0.3559,False,False
GUNLOADED1_W26,baseline,3,2,C,0.2408,False,True
GUNLOADED1_W26,permutation_1,3,0,A,0.3913,True,False
GUNLOADED1_W26,permutation_1,3,1,B,0.348,False,False
GUNLOADED1_W26,permutation_1,3,2,C,0.2607,False,True
GUNLOADED1_W26,permutation_2,3,0,A,0.3913,True,False
GUNLOADED1_W26,permutation_2,3,1,B,0.348,False,False
GUNLOADED1_W26,permutation_2,3,2,C,0.2607,False,True
GUNLOADED1_W26,permutation_3,3,0,A,0.3913,True,False
GUNLOADED1_W26,permutation_3,3,1,B,0.348,False,False
GUNLOADED1_W26,permutation_3,3,2,C,0.2607,False,True
GUNLOCKED2_W26,baseline,2,0,A,0.4475,True,False
GUNLOCKED2_W26,baseline,2,1,B,0.5525,False,True
GUNLOCKED2_W26,permutation_1,2,0,A,0.4225,True,False
GUNLOCKED2_W26,permutation_1,2,1,B,0.5775,False,True
GUNLOCKED2_W26,permutation_2,2,0,A,0.4225,True,False
GUNLOCKED2_W26,permutation_2,2,1,B,0.5775,False,True
GUNLOCKED2_W26,permutation_3,2,0,A,0.4225,True,False
GUNLOCKED2_W26,permutation_3,2,1,B,0.5775,False,True
GUNLOADED2_W26,baseline,2,0,A,0.4785,True,False
GUNLOADED2_W26,baseline,2,1,B,0.5215,False,True
GUNLOADED2_W26,permutation_1,2,0,A,0.4649,True,False
GUNLOADED2_W26,permutation_1,2,1,B,0.5351,False,True
GUNLOADED2_W26,permutation_2,2,0,A,0.4649,True,False
GUNLOADED2_W26,permutation_2,2,1,B,0.5351,False,True
GUNLOADED2_W26,permutation_3,2,0,A,0.4649,True,False
GUNLOADED2_W26,permutation_3,2,1,B,0.5351,False,True
GUNCONTRIBA_W26,baseline,4,0,A,0.3033,True,False
GUNCONTRIBA_W26,baseline,4,1,B,0.2698,False,False
GUNCONTRIBA_W26,baseline,4,2,C,0.2554,False,False
GUNCONTRIBA_W26,baseline,4,3,D,0.1715,False,True
GUNCONTRIBA_W26,permutation_1,4,0,A,0.2129,True,False
GUNCONTRIBA_W26,permutation_1,4,1,B,0.2888,False,False
GUNCONTRIBA_W26,permutation_1,4,2,C,0.2821,False,False
GUNCONTRIBA_W26,permutation_1,4,3,D,0.2163,False,True
GUNCONTRIBA_W26,permutation_2,4,0,A,0.2977,True,False
GUNCONTRIBA_W26,permutation_2,4,1,B,0.2732,False,False
GUNCONTRIBA_W26,permutation_2,4,2,C,0.2607,False,False
GUNCONTRIBA_W26,permutation_2,4,3,D,0.1683,False,True
GUNCONTRIBA_W26,permutation_3,4,0,A,0.3256,True,False
GUNCONTRIBA_W26,permutation_3,4,1,B,0.2637,False,False
GUNCONTRIBA_W26,permutation_3,4,2,C,0.2496,False,False
GUNCONTRIBA_W26,permutation_3,4,3,D,0.1612,False,True
GUNCONTRIBB_W26,baseline,4,0,A,0.3077,True,False
GUNCONTRIBB_W26,baseline,4,1,B,0.2653,False,False
GUNCONTRIBB_W26,baseline,4,2,C,0.2571,False,False
GUNCONTRIBB_W26,baseline,4,3,D,0.1699,False,True
GUNCONTRIBB_W26,permutation_1,4,0,A,0.2523,True,False
GUNCONTRIBB_W26,permutation_1,4,1,B,0.2523,False,False
GUNCONTRIBB_W26,permutation_1,4,2,C,0.2814,False,False
GUNCONTRIBB_W26,permutation_1,4,3,D,0.2141,False,True
GUNCONTRIBB_W26,permutation_2,4,0,A,0.269,True,False
GUNCONTRIBB_W26,permutation_2,4,1,B,0.2488,False,False
GUNCONTRIBB_W26,permutation_2,4,2,C,0.2711,False,False
GUNCONTRIBB_W26,permutation_2,4,3,D,0.2111,False,True
GUNCONTRIBB_W26,permutation_3,4,0,A,0.3032,True,False
GUNCONTRIBB_W26,permutation_3,4,1,B,0.2418,False,False
GUNCONTRIBB_W26,permutation_3,4,2,C,0.2739,False,False
GUNCONTRIBB_W26,permutation_3,4,3,D,0.1811,False,True
GUNCONTRIBC_W26,baseline,4,0,A,0.276,True,False
GUNCONTRIBC_W26,baseline,4,1,B,0.2675,False,False
GUNCONTRIBC_W26,baseline,4,2,C,0.2782,False,False
GUNCONTRIBC_W26,baseline,4,3,D,0.1782,False,True
GUNCONTRIBC_W26,permutation_1,4,0,A,0.2739,True,False
GUNCONTRIBC_W26,permutation_1,4,1,B,0.2475,False,False
GUNCONTRIBC_W26,permutation_1,4,2,C,0.2782,False,False
GUNCONTRIBC_W26,permutation_1,4,3,D,0.2004,False,True
GUNCONTRIBC_W26,permutation_2,4,0,A,0.2715,True,False
